id,lexical_diversity,Twitter for iPhone,Twitter for Andriod,Twitter for iPad,Twitter for Web Client,Twitter for Websites,Twitter for Web App,Other,location,account_age,tweets,following,followers,likes_given,verified,sentiment_neg,sentiment_neu,sentiment_pos,hashtag_count,mentions_count,likes_received,retweets_count,url_count,label
4830577123,0.367346939,0.111111111,0,0,0.777777778,0,0,0.111111111,0,1470,26,0,7,143,0,0,0.846777778,0.153222222,0,0,5,0,2,1
1182197324,0.459016393,0,0.2,0,0.8,0,0,0,1,2548,12,113,14,118,0,0.1622,0.5648,0.273,1,5,2,0,0,1
2465436362,0.65876052,1,0,0,0,0,0,0,1,2112,77108,2116133,2056444,1145,1,0,1,0,87,3,3560,2115,29,1
4859651009,0.357142857,0,0.133333333,0,0.866666667,0,0,0,0,1473,50,0,13,272,0,0.005933333,0.900866667,0.093133333,0,1,1,0,0,1
3058221946,0.475,0,0,0,1,0,0,0,0,1809,26,0,3,126,0,0.046571429,0.928142857,0.025285714,0,0,2,0,0,1
573826258,0.347058824,0,0.055555556,0,0.833333333,0.111111111,0,0,0,2835,34,0,7,232,0,0,0.954333333,0.045666667,1,1,1,1,3,1
237813792,0.322033898,0,0,0,1,0,0,0,0,3315,34,0,7,225,0,0,0.867454545,0.132545455,0,0,0,0,0,1
2452467799,0.497635934,1,0,0,0,0,0,0,1,2121,9287,364,463,13830,0,0.10128,0.81509,0.08362,0,71,217,11,30,1
2269027959,0.5,0,0.066666667,0,0.933333333,0,0,0,0,2221,48,0,29,268,0,0.013666667,0.900133333,0.0862,0,1,0,0,0,1
1467120289,0.421875,0,0,0,1,0,0,0,0,2445,18,0,1,86,0,0.073142857,0.844285714,0.082571429,0,0,5,0,0,1
1719740677,0.3125,0,0,0,1,0,0,0,0,2350,90,0,14,439,0,0.004590909,0.830727273,0.164681818,0,0,9,0,0,1
2350226064,0.260638298,0,0,0,1,0,0,0,0,2180,114,0,23,537,0,0.074424242,0.761515152,0.164030303,0,0,9,0,0,1
1048754004,0.03636087,0,1,0,0,0,0,0,0,2594,27721,0,705,2694,0,0,0.98614,0.01386,85,254,439,665,17,1
2635779277,0.314102564,0,0,0,1,0,0,0,0,2035,38,0,6,174,0,0.0925,0.772928571,0.134571429,0,0,0,0,1,1
2735405213,0.033787879,0,0.99,0,0,0,0,0.01,0,2011,4389,277,336,25609,0,0.0296,0.71149,0.25892,3,129,178,43,5,1
2921277910,0.034222446,0,0,0,0.89,0,0.11,0,0,1881,4732,94,165,2149,0,0.004,0.9756,0.0204,102,301,77,151,5,1
772050541,0.289215686,0,0,0,1,0,0,0,0,2725,49,0,7,226,0,0.003666667,0.879666667,0.116666667,0,0,2,0,0,1
110045963,0.454545455,0,0,0,0.625,0,0,0.375,1,3659,21,0,3,50,0,0.029125,0.9105,0.060375,0,0,1,1,2,1
257462762,0.5,0.1,0.7,0,0.2,0,0,0,0,3269,18,151,13,67,0,0,1,0,0,9,1,0,0,1
1211408114,0.416666667,0,0.857142857,0,0.142857143,0,0,0,0,2540,31,45,7,188,0,0,0.831285714,0.168714286,0,0,2,0,0,1
74666693,0.366071429,0,0.916666667,0,0.083333333,0,0,0,0,3797,12,107,16,104,0,0,0.907,0.093,0,13,1,0,1,1
1943435029,0.380434783,0,0,0,0.625,0,0,0.375,0,2314,22,0,2,119,0,0,0.873625,0.126375,0,4,0,0,0,1
3016355940,0.433333333,0.357142857,0.642857143,0,0,0,0,0,0,1823,73,277,20,323,0,0.011714286,0.682642857,0.305642857,1,1,3,2,6,1
21313364,0.455341506,0,0,0,0,0,0,1,1,4005,195352,384,1365964,212,1,0.00397,0.97958,0.01645,23,21,817,739,99,1
614754689,0.020557555,0.01,0,0,0,0,0.55,0.44,1,2786,60902,548,1863099,7968,1,0.02688,0.8686,0.1045,68,91,224956,26958,52,1
2982498327,0.146067416,0.037037037,0,0.962962963,0,0,0,0,0,1847,6594,849,387,103,0,0,1,0,25,62,11,73,7,1
2929725533,0.026503447,0,0.95,0,0,0,0,0.05,0,1877,5934,840,458,4198,0,0.00342,0.97075,0.02583,118,310,138,512,3,1
3042097091,0.024105012,0,1,0,0,0,0,0,0,1816,7239,1061,490,4650,0,0.00184,0.98427,0.01389,92,238,332,890,61,1
2950152521,0.019012238,0,1,0,0,0,0,0,0,1865,7524,979,527,4359,0,0.00286,0.97959,0.01755,94,279,141,481,52,1
2771208186,0.032814154,0,1,0,0,0,0,0,0,1990,2864,66,110,203,0,0.01522,0.96447,0.02031,125,88,482,547,71,1
852870162,0.011,0,0,0,0,0,0,1,1,2687,520,0,749,1,0,0,1,0,100,0,3,2,0,1
814176367,0.8,1,0,0,0,0,0,0,1,2706,28977,492,371,23452,0,0.0055,0.97371,0.02079,192,91,34,5,3,1
54330296,0.253079507,0,0,0,0.26,0,0,0.74,1,3868,286,0,279,514,0,0.06263,0.74792,0.1895,0,78,6,2,45,1
910409041,0.5,0.5,0,0.5,0,0,0,0,0,2658,53,17,22,327,0,0,0.8435,0.1565,0,2,0,0,0,1
2294533452,0.163747811,0.36,0.44,0,0.18,0,0.01,0.01,0,2216,683,936,41,223,0,0.01723,0.94509,0.03769,57,22,10,48,1,1
1868450264,0.291666667,0,0,0,1,0,0,0,0,2336,97,542,17,550,0,0.035777778,0.797185185,0.167037037,0,0,2,0,0,1
42170630,0.493714286,0.03,0,0,0.01,0,0.02,0.94,1,3911,43058,588,1014548,706,1,0.06105,0.80057,0.13839,4,44,11584,777,29,1
444446665,0.346774194,0,0,0,1,0,0,0,0,2971,103,0,21,474,0,0.008034483,0.863137931,0.128827586,0,0,11,2,0,1
1530503232,0.339041096,0,0,0,0.978723404,0.021276596,0,0,1,2424,108,0,46,633,0,0.029531915,0.848148936,0.122319149,0,1,46,2,2,1
634751560,0.324022346,0,0,0,0.487179487,0,0,0.512820513,1,2765,91,0,24,281,0,0.053589744,0.75425641,0.192179487,1,11,13,2,0,1
769037479,0.236842105,0,0,0,1,0,0,0,0,2727,139,0,65,975,0,0.053477273,0.838159091,0.108409091,0,0,10,0,0,1
494558876,0.352941176,0,0,0,1,0,0,0,0,2913,33,0,10,188,0,0,0.752142857,0.247857143,0,0,1,0,0,1
162535607,0.358208955,0,0,0,1,0,0,0,1,3506,40,0,11,278,0,0.046866667,0.693866667,0.259266667,0,0,1,0,0,1
779997942,0.481481481,0,0,0,1,0,0,0,0,2722,16,68,2,77,0,0.0486,0.8852,0.0662,0,0,1,0,1,1
1734929497,0.155813953,0,0,0,0.17,0,0,0.83,0,2348,2394,0,16,326,0,0.01365,0.95688,0.02947,249,0,3,0,83,1
120360548,0.5,0,0,0,1,0,0,0,0,3628,13,0,3,62,0,0,0.903333333,0.096666667,0,0,0,0,0,1
4776487536,0.403846154,0,0,0,1,0,0,0,0,1482,22,31,8,118,0,0,0.758571429,0.241428571,0,0,1,0,0,1
813369493,0.384615385,0,0,0,1,0,0,0,0,2707,53,0,9,245,0,0.026846154,0.834076923,0.139076923,0,0,4,0,0,1
2458350877,0.344262295,0,0,0,1,0,0,0,0,2119,54,0,11,312,0,0.047666667,0.747611111,0.204777778,0,0,2,0,0,1
905293837,0.313974592,0,0,0,0.316326531,0.081632653,0,0.602040816,0,2663,127,194,5,218,0,0.026959184,0.761836735,0.200989796,42,32,9,1,82,1
969672378,0.317204301,0,0,0,1,0,0,0,0,2631,55,242,18,258,0,0.0428125,0.81378125,0.14340625,0,0,57,2,0,1
3164718758,0.037483266,0,0.98989899,0,0,0,0,0.01010101,1,1754,89697,4994,2338,14340,0,0,1.01010101,0,222,45,5,0,56,1
1463507599,0.375,0,0,0,1,0,0,0,0,2447,66,0,32,448,0,0.016869565,0.863347826,0.11973913,0,0,14,0,0,1
4665583106,0.25257732,0,0,0,1,0,0,0,0,1505,51,184,11,176,0,0.1445,0.68915,0.16635,0,0,20,0,0,1
1593765925,0.026531435,0,1,0,0,0,0,0,0,2399,9951,1297,483,4465,0,0.08138,0.75594,0.16265,1,155,31,4,50,1
278181545,0.270642202,0,0,0,1,0,0,0,1,3231,91,0,13,452,0,0.027516129,0.780225806,0.192258065,0,1,18,0,1,1
3030965421,0.036772581,1,0,0,0,0,0,0,0,1821,5100,603,302,1428,0,0.00114,0.97789,0.02098,59,313,237,366,26,1
327422553,0.601275917,0,1,0,0,0,0,0,0,3143,56228,2877,1046,2824,0,0.00109,0.98493,0.01398,1,97,13,12,14,1
4411292416,0.33166249,0,0,0,0,0,0,1,1,1522,29747,0,1488,115,0,0,1,0,0,0,18,1,100,1
77485255,0.352564103,0,0,0,0.686046512,0.023255814,0,0.290697674,1,3786,121,0,6,262,0,0.005372093,0.967023256,0.027604651,0,9,1,0,109,1
950391445,0.066798615,0,0.89,0,0,0,0,0.11,1,2640,47023,1271,947,14986,0,0.00206,0.98232,0.01564,22,131,45,19,28,1
2785480981,0.021909512,0,0.04,0,0,0,0.56,0.4,0,1984,21159,143,3958386,492,1,0.00104,0.90873,0.09023,19,16,12761,2959,100,1
304196805,0.272277228,0,0,0,1,0,0,0,0,3181,23,0,8,284,0,0.00926087,0.862304348,0.128434783,0,0,23,6,0,1
52558480,0.480124708,1,0,0,0,0,0,0,1,3873,26255,1120,1151105,4332,1,0.03997,0.95166,0.00836,25,27,2858,618,72,1
1572352226,0.290816327,0,0,0,1,0,0,0,0,2407,45,0,5,311,0,0.028266667,0.755133333,0.2166,0,0,0,0,1,1
233223130,0.027314479,0.2,0,0,0.19,0,0.49,0.12,0,3322,45345,1810,1239,14554,0,0.00465,0.97617,0.01918,49,145,182,82,74,1
510354952,0.35483871,0,0,0,1,0,0,0,0,2899,32,0,9,157,0,0.063384615,0.865461538,0.071153846,0,0,5,0,0,1
562092002,0.033147835,1,0,0,0,0,0,0,0,2845,14233,459,633,2139,0,0.00303,0.96619,0.03078,69,162,1142,1184,10,1
2652129859,0.5,0,0,0,1,0,0,0,0,2032,15,0,1,86,0,0.05325,0.94675,0,0,0,0,0,0,1
500480478,0.51588785,0.64,0,0,0.32,0,0,0.04,1,2907,1218,0,133,392,0,0.0424,0.81708,0.1405,13,44,29,10,3,1
633615363,0.372881356,0,0,0,0.684210526,0,0,0.315789474,0,2766,66,245,16,249,0,0.017210526,0.871105263,0.111684211,1,0,10,0,6,1
962445055,0.219895288,1,0,0,0,0,0,0,0,2634,2190,67,89,1612,0,0.009375,0.98640625,0.00421875,49,66,249,735,2,1
335676366,0.278716216,0,0,0,0.789473684,0,0.052631579,0.157894737,1,3132,71,0,27,2023,0,0.072368421,0.837605263,0.063657895,13,6,21,0,7,1
2951460352,0.08,0,1,0,0,0,0,0,0,1864,6184,0,262,4022,0,0.026444444,0.973555556,0,19,57,42,58,0,1
1056256603,0.46875,0,0,0,1,0,0,0,0,2592,19,0,1,106,0,0,0.936571429,0.063428571,0,0,1,0,0,1
561474634,0.03742591,0,0.73,0,0.24,0,0.03,0,0,2845,23619,7,151,13655,0,0.00157,0.94167,0.05676,59,290,176,231,17,1
419053547,0.313880126,0.095238095,0,0.023809524,0.535714286,0,0,0.345238095,0,2999,180,0,51,798,0,0.040857143,0.879357143,0.079785714,2,17,48,3,3,1
456752057,0.335526316,0,0,0.047619048,0.952380952,0,0,0,1,2954,57,0,2,306,0,0.014238095,0.884809524,0.100952381,0,0,0,0,0,1
478142461,0.292792793,0,0,0,1,0,0,0,1,2931,76,0,35,458,0,0.020705882,0.883647059,0.095647059,0,0,7,0,0,1
375414126,0.5,0,1,0,0,0,0,0,1,3065,10,132,17,150,0,0,0.707857143,0.149285714,3,12,3,0,1,1
235092653,0.444051826,0,0,0,0,0,0,1,1,3318,262383,0,885,3,0,0.08929,0.86684,0.04387,38,0,7,8,101,1
2444054254,0.335526316,1,0,0,0,0,0,0,0,2141,183,71,127,562,0,0.069642857,0.806714286,0.123607143,7,16,49,1,2,1
112948196,0.056074766,0,1,0,0,0,0,0,1,3649,572062,749,1116,280680,0,0,0.99,0,2,52,15,0,2,1
871090147,0.382352941,1,0,0,0,0,0,0,1,2677,7,559,95,763,0,0.0605,0.9395,0,0,2,0,0,1,1
3287216719,0.378787879,0,0,0,0.5,0,0.5,0,0,1661,74,621,43,610,0,0,0.9455,0.0545,0,0,0,0,2,1
109863704,0.483333333,0,0,0,0.833333333,0,0,0.166666667,1,3660,24,0,6,98,0,0.074,0.832666667,0.093333333,0,0,2,0,0,1
934622743,0.30952381,0,0.166666667,0,0.666666667,0,0,0.166666667,0,2647,40,0,11,189,0,0,0.84975,0.15025,8,0,8,6,2,1
216025104,0.4375,0,0.2,0,0.3,0.5,0,0,1,3371,39,150,27,195,0,0,1,0,3,7,0,0,6,1
388321942,0.482849604,0,1,0,0,0,0,0,0,3042,1203,233,18,2766,0,0.09007,0.81431,0.09562,1,123,183,2,12,1
1696547191,0.333333333,0,0.133333333,0,0.8,0,0,0.066666667,1,2358,33,0,9,123,0,0.0412,0.823,0.1358,1,8,0,0,0,1
358809552,0.296052632,0,0,0,1,0,0,0,0,3093,33,0,8,214,0,0.091636364,0.687272727,0.221090909,0,0,3,0,0,1
2449699404,0.170621469,0,0,0,1,0,0,0,0,2122,296,0,2,66,0,0.00101,0.9563,0.04269,0,0,0,0,129,1
386696098,0.358333333,0,0,0,1,0,0,0,0,3045,35,0,6,216,0,0.050214286,0.889142857,0.060642857,0,0,1,0,0,1
15371662,0.240973971,0,0,0,0,0,0.58,0.42,1,4229,190331,23476,2174592,1284,0,0.0798,0.80755,0.11265,0,87,64,15,70,1
92092703,0.428571429,0,0,0,1,0,0,0,0,3728,20,0,2,120,0,0,0.9538,0.0462,0,0,3,0,0,1
73459349,0.277427491,0.27,0.01,0,0,0,0.71,0.01,1,3801,433329,409250,2053451,22981,1,0.04049,0.95408,0.00543,1,102,298,62,30,1
75279848,0.219399538,0,0,0,0,0,0.15,0.85,1,3794,143786,726,1883097,4606,1,0.01645,0.97883,0.00472,2,122,105,23,56,1
1166046974,0.458333333,0.052631579,0,0,0.131578947,0,0,0.815789474,0,2556,46,7,0,42,0,0,0.995710526,0.004289474,4,1,0,0,34,1
623422330,1,1,0,0,0,0,0,0,1,2777,203405,960,1349,32708,0,0,1,0,54,3,35,8,4,1
383260714,0.371794872,0,0,0,1,0,0,0,0,3054,12,0,2,59,0,0.07775,0.84775,0.0745,0,0,1,0,0,1
1330001244,0.318181818,0,0.25,0,0.625,0,0,0.125,1,2501,49,0,36,192,0,0.185,0.70125,0.1138125,0,2,8,1,2,1
2727025763,0.280373832,0,0,0,0.954545455,0,0,0.045454545,0,2020,71,348,25,348,0,0.052818182,0.850454545,0.096681818,0,0,7,1,1,1
254609288,0.311764706,0,0,0,1,0,0,0,0,3275,63,0,13,335,0,0.07375,0.8196,0.10665,0,0,6,0,0,1
2949963189,0.031623602,0,1,0,0,0,0,0,0,1865,7668,480,336,5750,0,0.003010101,0.955777778,0.051313131,96,247,223,398,17,1
121284072,0.329411765,0,0.12,0,0,0,0,0.88,1,3622,235825,962,993,59990,0,0,0.83259,0.16741,41,124,34,0,13,1
989081978,0.064237183,0,0.779069767,0,0.034883721,0,0,0.186046512,0,2621,28693,299,278,5439,0,0,0.974209302,0.025790698,60,269,189,300,8,1
3028624132,0.035989047,1,0,0,0,0,0,0,0,1822,5393,509,278,1594,0,0.00885,0.96225,0.0289,53,303,121,160,17,1
2237649551,0.340025094,0,0,0,0,0,0,1,1,2238,137888,0,778,3,0,0,1,0,242,0,2,2,100,1
1019291246,0.375968992,0,0,0,1,0,0,0,1,2607,32,0,5,114,0,0.0274,0.852466667,0.120133333,0,4,0,0,0,1
2982479962,0.060507834,0.13,0,0,0,0,0,0.87,1,1847,2105,206,196,18,0,0,0.98993,0.01007,135,199,25,250,3,1
2982464944,0.072332731,0.12,0,0,0,0,0,0.88,1,1847,2040,208,205,18,0,0,0.99769,0.00231,132,154,20,260,3,1
2444291587,0.333333333,0,0,0,1,0,0,0,0,2125,128,0,35,664,0,0.040428571,0.827171429,0.132371429,0,0,16,0,0,1
423445428,0.311728395,0.08,0,0,0.36,0,0,0.56,0,2993,85,0,11,240,0,0.06764,0.8114,0.12096,2,13,14,1,0,1
2570899651,0.392307692,0,0,0,1,0,0,0,0,2062,16,0,7,128,0,0.073666667,0.864066667,0.0622,0,0,0,1,0,1
154676911,0.44047619,0,0,0,1,0,0,0,0,3530,36,0,4,170,0,0.038181818,0.866636364,0.095181818,0,0,0,0,0,1
491090439,0.814117647,1,0,0,0,0,0,0,1,2916,166669,624672,886918,419,0,0.03562,0.90637,0.05802,24,51,693,710,14,1
328025402,0.463414634,0,0,0,0.33,0.67,0,0,1,3142,2306,298,51,302,0,0.00541,0.96236,0.03222,0,0,2,1,84,1
2210328715,0.424242424,0.106060606,0.363636364,0,0.454545455,0,0,0.075757576,0,2267,158,112,48,242,0,0.014060606,0.950090909,0.035848485,102,5,168,157,1,1
275831407,0.7421875,0.07,0.78,0,0.15,0,0,0,0,3234,241,0,18,329,0,0.00299,0.9594,0.03761,4,65,10,21,0,1
3796859908,0.391304348,0,0,0,1,0,0,0,0,1594,35,198,12,267,0,0.037357143,0.842571429,0.120071429,0,2,3,0,0,1
980856980,0.345070423,0,0,0,1,0,0,0,0,2628,31,0,9,143,0,0.060538462,0.805923077,0.133538462,0,0,1,0,1,1
538453053,0.335820896,0,0,0,1,0,0,0,0,2875,37,0,10,243,0,0.026846154,0.848307692,0.124846154,0,0,0,0,0,1
35287180,0.374744027,0.02,0,0,0,0,0,0.98,1,3940,197884,3268,672134,2152,1,0.01599,0.97148,0.01253,12,1,1583,783,100,1
2998582175,0.03445973,0,1,0,0,0,0,0,0,1838,12851,752,375,1657,0,0.002,0.99584,0.00216,80,252,274,520,17,1
3028170970,0.193661972,0,0,0,0.384615385,0,0,0.615384615,0,1823,98,317,60,588,0,0.060153846,0.790384615,0.149,3,5,3,0,12,1
261976295,0.298449612,0,0.238095238,0,0.761904762,0,0,0,0,3262,59,0,10,249,0,0.003142857,0.853,0.143857143,0,0,0,0,2,1
1713993523,0.433333333,0,0,0,0.857142857,0,0,0.142857143,0,2352,33,0,7,167,0,0,0.817285714,0.182714286,0,1,1,0,0,1
989687016,0.363636364,0,0,0,1,0,0,0,0,2621,43,0,10,232,0,0.019166667,0.896666667,0.084166667,0,0,2,0,0,1
2498106821,0.375,0,0.142857143,0,0.857142857,0,0,0,1,2119,57,289,19,320,0,0.019785714,0.940071429,0.040142857,1,4,8,2,1,1
26343951,0.494929006,0,0,0,0,0,0,1,0,3972,141,217,38,219,0,0.0446,0.91663,0.03875,98,83,0,0,100,1
197792555,0.29375,0,0,0,1,0,0,0,0,3415,100,0,23,562,0,0.049217391,0.830782609,0.120043478,0,0,22,0,0,1
1616007955,0.464285714,0,0,0,1,0,0,0,0,2390,24,0,2,119,0,0,0.9604,0.0396,0,0,0,0,0,1
1729920648,0.492957746,0.052631579,0.684210526,0,0.157894737,0,0.105263158,0,1,2347,21,80,111,213,0,0,0.97,0.03,7,8,1,0,0,1
3292672877,0.335443038,0,0,0,1,0,0,0,0,1724,72,0,8,481,0,0.027291667,0.848625,0.124083333,0,0,20,1,0,1
598172761,0.501953125,0.06,0.76,0,0.18,0,0,0,1,2806,738,0,60,428,0,0.0764,0.83084,0.09276,19,31,18,14,1,1
1102371487,0.383333333,0,0,0,1,0,0,0,0,2578,18,0,3,118,0,0.106666667,0.77,0.123333333,0,0,0,0,0,1
624211689,0.222789116,0,0.06,0,0.45,0,0,0.49,0,2779,200,800,77,797,0,0.01518,0.93697,0.04785,46,9,45,2,51,1
437459720,0.283185841,0,0,0,0.903225806,0,0,0.096774194,0,2976,103,0,29,715,0,0.044064516,0.874451613,0.081483871,3,0,17,2,5,1
295028624,0.631849315,0,0.17,0,0.04,0.01,0,0.78,1,3198,175,0,17,178,0,0.02731,0.95105,0.02162,1,98,6,11,12,1
2604505106,0.346774194,0,0,0,1,0,0,0,0,2046,33,0,2,173,0,0.085769231,0.810769231,0.103384615,0,0,1,0,0,1
766190970,0.249708285,0,0.175675676,0,0.783783784,0.027027027,0.013513514,0,1,2731,261,299,32,360,0,0.04927027,0.8765,0.074243243,1,26,3,0,11,1
1951344535,0.277777778,0.5,0,0,0,0,0.5,0,1,2311,25,6,12,181,0,0.1515,0.647,0.201,0,2,0,0,0,1
231149161,0.409090909,0,0,0,1,0,0,0,0,3329,29,0,6,188,0,0.073166667,0.862916667,0.063916667,0,0,0,1,0,1
235230233,0.28,0,0,0,1,0,0,0,0,3318,40,0,12,234,0,0.0565,0.8976,0.0457,0,0,3,0,0,1
350917353,0.32231405,0,0,0,0.964285714,0.035714286,0,0,0,3107,108,0,40,801,0,0.024642857,0.888321429,0.087035714,0,0,27,0,1,1
4070635240,0.422222222,0,0,0,1,0,0,0,0,1562,31,0,7,224,0,0.041428571,0.902428571,0.056142857,0,0,0,0,1,1
232492324,1,0,0,0.44,0.01,0,0.55,0,1,3325,31716,1293,1051,3166,0,0,1,0,4,40,809,103,13,1
545867562,0.780821918,0,0,0,0,0,0,1,1,2864,234017,1567,931,0,0,0,0.99724,0.00276,4,0,2,0,0,1
225591458,0.430786268,0,0,0,0.96,0.01,0,0.03,1,3344,277,1359,59,1336,0,0.10576,0.74586,0.14836,8,23,0,1,3,1
2733840203,0.344155844,0,0,0,1,0,0,0,0,2015,104,0,21,486,0,0.055071429,0.849142857,0.095785714,0,0,23,2,0,1
1381306987,0.425,0,1,0,0,0,0,0,0,2478,67,413,49,437,0,0,0.894714286,0.105285714,3,3,5,1,1,1
5649672,0.971428571,0,0,0,0,0,0.01,0.99,1,4666,171441,7,1286246,0,1,0,0.98853,0.01147,87,0,57499,16769,102,1
28321195,0.537678208,0.99,0,0,0,0,0,0.01,1,3963,3182,1263,371,1040,0,0.04986,0.70102,0.24914,18,162,77,4,12,1
706818357,0.326388889,0,0,0,1,0,0,0,0,2312,41,0,5,238,0,0.058230769,0.793461538,0.148230769,0,0,0,0,0,1
1465935776,0.477272727,0,0,0,1,0,0,0,0,2446,42,0,8,213,0,0.063909091,0.809545455,0.126545455,0,0,1,0,0,1
1704758341,0.397959184,0,0,0,0.941176471,0.058823529,0,0,0,2355,36,172,244,167,0,0.036941176,0.885823529,0.077176471,0,0,136,4,1,1
1003181334,0.394736842,0,0,0,1,0,0,0,0,2615,69,0,21,364,0,0.073111111,0.8225,0.104388889,0,0,4,0,0,1
447351638,0.313432836,0,0,0,1,0,0,0,0,2967,48,0,12,303,0,0.0286875,0.7855625,0.18575,0,3,6,0,0,1
184273958,0.28358209,0,0,0,1,0,0,0,0,3449,41,0,12,198,0,0,0.834833333,0.165166667,0,0,6,2,0,1
2921136609,0.245967742,0,0,0,1,0,0,0,0,1884,71,0,6,260,0,0.012727273,0.812590909,0.174681818,0,0,4,0,1,1
254291780,0.472222222,0,0,0,1,0,0,0,0,3275,63,0,13,310,0,0,0.869833333,0.130166667,0,1,2,0,0,1
139742785,0.417808219,0,0,0,0.952380952,0.047619048,0,0,0,3570,72,0,18,400,0,0.013619048,0.875238095,0.111142857,0,2,6,0,1,1
24693705,0.39373814,1,0,0,0,0,0,0,0,3980,9506,52,1053393,4550,0,0.01947,0.85322,0.12732,84,44,16510,2118,60,1
118288671,0.019967532,0,0,0,0,0,0,1,1,3631,68401,56,1077068,54,1,0.00703,0.86881,0.12417,52,2,1860,1291,93,1
1324002602,0.275423729,0,0,0,0.818181818,0,0,0.181818182,1,2502,52,0,10,288,0,0,0.769590909,0.230409091,0,0,1,0,2,1
3198478673,0.413793103,0,0,0,1,0,0,0,0,1751,23,0,1,101,0,0.075666667,0.837166667,0.087166667,0,0,1,0,1,1
1092087096,0.354768786,0,0,0,0,0,0,1,1,2579,16335,734,1160,0,0,0.0215,0.97145,0.00703,22,0,46,21,0,1
2982573165,0.076600503,1,0,0,0,0,0,0,0,1847,2121,46,151,998,0,0.00737,0.98314,0.0095,59,258,92,231,2,1
480415155,0.398305085,0,0,0,1,0,0,0,0,2928,96,0,18,397,0,0.028,0.891195122,0.080804878,0,0,19,1,0,1
853716878,0.312,0,0,0,0.974358974,0.025641026,0,0,0,2689,149,0,23,651,0,0.007512821,0.882538462,0.109948718,2,1,21,0,1,1
2845668219,0.435483871,0,0,0,1,0,0,0,0,1932,11,0,3,22,0,0,0.8392,0.1608,0,0,0,0,0,1
606546631,0.304597701,0,0,0,0.965517241,0,0,0.034482759,0,2796,29,0,16,600,0,0.039896552,0.868931034,0.091172414,0,0,30,1,0,1
923810017,0.439393939,0,0,0,1,0,0,0,0,2652,30,0,8,176,0,0,0.881714286,0.118285714,0,0,7,1,0,1
2398678233,0.3984375,0,0,0,1,0,0,0,0,2160,45,0,6,164,0,0.052714286,0.809428571,0.137857143,0,0,1,0,0,1
533283875,0.371212121,0,0,0,1,0,0,0,0,2881,119,0,32,613,0,0.026976744,0.879139535,0.093906977,0,1,20,1,0,1
377195434,0.332236842,0,0,0,1,0,0,0,1,3064,40,0,30,622,0,0.010625,0.966625,0.02275,8,2,10,2,2,1
550612530,0.472222222,0,0,0,1,0,0,0,0,2859,26,0,6,178,0,0,0.875,0.125,0,0,0,0,0,1
313602150,0.386792453,0,0,0,1,0,0,0,0,3168,49,0,8,182,0,0.058555556,0.803055556,0.138388889,0,0,6,1,0,1
2806416940,0.037709924,0,0,0,1,0,0,0,0,1951,11314,25,102,6070,0,0.00420202,0.948808081,0.046989899,140,262,115,291,19,1
3391310981,0.421568627,0,0.25,0,0.75,0,0,0,0,1656,38,0,5,160,0,0.072333333,0.863583333,0.064166667,0,0,1,0,0,1
141182021,0.264044944,0,0,0,1,0,0,0,1,3563,77,0,13,355,0,0.0273,0.90125,0.07145,0,0,10,1,0,1
2329754462,0.480536913,0,0.44,0.56,0,0,0,0,1,2192,29009,18921,20680,41907,0,0.07861,0.84311,0.07829,48,259,1524,988,58,1
2876721064,0.37962963,0,0,0,1,0,0,0,1,1913,86,0,19,490,0,0,0.88164,0.11836,0,0,19,1,0,1
196387309,0.433333333,0,0,0,0.80952381,0.047619048,0,0.142857143,0,3421,77,0,27,384,0,0.033190476,0.936333333,0.03047619,0,1,7,1,1,1
63473887,0.598863636,0,0.91,0,0.01,0,0.08,0,1,3837,3265,349,290,5,0,0.0261,0.87511,0.09879,16,59,3,0,3,1
17469289,0.643410853,0.01,0,0,0,0,0.05,0.94,1,4098,292692,11687,1568759,2020,1,0.08782,0.83418,0.07799,0,0,2852,984,98,1
1775731,0.467323187,0,0,0,0,0,0.01,0.99,1,4706,38061,211,1404096,217,1,0.01455,0.88986,0.09558,0,11,3146,895,100,1
807095,0.451959545,0,0,0,0,0,0.04,0.96,1,4724,385434,903,45092239,18423,1,0.07055,0.87918,0.0503,0,3,50834,18251,100,1
440784095,0.76,0.51,0.49,0,0,0,0,0,1,2972,92870,0,1449475,26935,0,0,0.99812,0.00188,5,4,105282,17634,39,1
1692770388,0.353658537,0,0.048780488,0,0.951219512,0,0,0,0,2360,118,0,58,801,0,0.032170732,0.862878049,0.10497561,0,0,50,1,0,1
305581110,0.434782609,0,0,0,1,0,0,0,0,3179,64,0,15,402,0,0,0.781769231,0.218230769,0,0,16,1,0,1
3033037881,0.225691347,0.695121951,0,0.195121951,0.109756098,0,0,0,0,1821,107,0,23,185,0,0.091939024,0.786853659,0.121195122,42,9,14,11,1,1
110742944,0.491885144,0,0.47,0,0.49,0,0,0.04,1,3657,21233,0,228,2157,0,0.06033,0.78376,0.15592,10,28,19,7,12,1
471746550,0.875,0,0.21,0,0,0,0.37,0.42,1,2937,34627,243,5079,7880,0,0,1,0,168,28,994,206,73,1
2415597633,0.170096022,0.72,0,0,0.28,0,0,0,0,2154,601,0,289,2533,0,0.04101,0.72175,0.23724,2,47,80,5,2,1
2748601693,0.183066362,0,0.41,0,0.42,0,0,0.17,0,1998,274,0,90,866,0,0.06629,0.78536,0.14843,94,35,33,0,21,1
